PolicyID,CustomerID,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,policyid
1794,1794,Home,2023-09-19,2026-10-08,4539.41,1a562412-757f-4a56-98e5-c499286be712
1795,1795,Auto,2024-06-08,2026-04-28,2400.14,f53363cc-3fe6-45fb-a90b-cc4781896a37
1796,1796,Auto,2024-06-02,2024-09-17,2178.34,4dc909e4-5a7a-45ce-83e1-9f6740f9267b
1797,1797,Auto,2021-09-06,2027-01-18,2250.33,43fe42d1-9279-4358-aed5-837a8578d5b7
1798,1798,Auto,2022-06-05,2026-09-19,4878.87,aedd9613-a70a-43ff-8a57-83df567e87d2
1799,1799,Home,2020-07-20,2029-06-30,4492.59,4828d2e4-a07b-40aa-a132-dddf3283014e
1800,1800,Home,2021-04-27,2027-01-03,4888.8,63192994-02e5-4b6b-9293-e7d6a09fb028
1801,1801,Home,2021-12-02,2025-09-17,1911.42,4652098f-03e3-402e-a455-dcc02afbc56e
1802,1802,Health,2023-10-20,2029-02-20,2489.26,eaaf3b7f-d2a3-42fc-b3b9-ce008d5abe45
1803,1803,Home,2020-06-02,2029-03-03,2367.13,cd789129-46fd-489b-bbc2-8d07ae2ccccb
1804,1804,Home,2020-04-11,2026-04-15,2021.02,9616c985-4afe-46fa-b3b4-2457641fa3a0
1805,1805,Home,2023-02-04,2027-05-25,2447.26,6fa546c6-e878-4fb0-b608-ba23ff607c3e
1806,1806,Life,2022-11-12,2027-02-13,1780.77,ac7a88a4-474e-474a-812d-c0bf8c49a994
1807,1807,Auto,2020-05-02,2027-02-24,2130.78,9f68f06a-b120-4a21-8012-ecaf79a533a1
1808,1808,Life,2021-12-29,2029-02-09,4708.84,a7dd57fc-03f8-4279-b807-7fe0dfa098d3
1809,1809,Life,2023-05-17,2029-02-26,2915.09,3f21af28-e9a2-4429-846a-b9ce9af3c226
1810,1810,Home,2021-05-10,2028-06-08,1614.29,5fe4e3c9-99fb-4d30-b637-25841fcaf103
1811,1811,Health,2019-11-17,2028-11-06,1893.62,0781c52d-efee-4b36-a0f2-87df03481a2f
1812,1812,Life,2022-01-07,2026-07-29,2893.73,3f1e549d-4b5c-4176-92cb-f4f6597107e4
1813,1813,Life,2019-07-30,2026-10-12,1125.8,f1cfa2b8-c074-4282-9a3d-c787a955cb73
1814,1814,Home,2019-10-12,2024-07-21,2450.14,5976b730-7e6d-41f5-8c2c-418e3b680358
1815,1815,Home,2022-04-15,2027-12-22,4031.98,3b6e1e5d-5f90-4b86-a81f-274438b71c9d
1816,1816,Auto,2024-05-21,2028-01-27,4892.5,479760cb-eb9f-407b-a622-6c63802ad7ab
1817,1817,Health,2023-10-19,2027-03-15,4576.56,373f75ba-07e4-44be-bbd6-60f9ad400fb7
1818,1818,Home,2019-12-30,2026-05-28,3369.83,d67d2342-e5c8-493e-bd5d-7fcc2e641ada
1819,1819,Auto,2022-09-18,2029-05-09,1104.9,b89930a7-9d7e-4b63-81ec-09c3c5220298
1820,1820,Auto,2023-12-20,2026-12-27,3110.72,d9ce269a-4903-406f-9202-d26af5a05105
1821,1821,Health,2019-12-25,2028-07-14,2159.43,2b2b8a3b-6475-48e4-a375-f7e09bf89cd2
1822,1822,Life,2020-04-14,2028-03-07,1414.33,2cdaf96c-3951-43fe-b5e1-9d5f740f81c8
1823,1823,Home,2019-12-25,2025-04-06,1528.28,1ca56b95-20eb-4029-8a04-5594221d3922
1824,1824,Life,2023-05-06,2024-10-29,1831.77,e0e0aae8-73a7-4d3c-8e8f-81d3d92949c1
1825,1825,Life,2022-02-22,2025-02-19,4971.95,586e58c3-63b4-46e8-b2dd-a7d94873d7e9
1826,1826,Auto,2022-05-02,2027-04-12,2428.64,b951417d-e8bc-4f28-b934-07516db60e9a
1827,1827,Home,2023-08-05,2027-01-01,2130.79,3ecf8b48-5b04-4a59-85b0-909b9d5f38b8
1828,1828,Home,2020-05-04,2028-07-01,1492.99,841ea903-2e79-4eb3-a3c1-e54e21b6542d
1829,1829,Health,2023-09-26,2027-12-27,2496.18,aeafe8e9-6627-4309-808c-6c8dcabb1ea5
1830,1830,Auto,2020-02-10,2027-04-30,1080.71,52ca12e7-82cb-4f96-9acc-eb195d1d13c4
1831,1831,Life,2023-02-28,2024-10-24,1757.23,4d203835-0b03-4a86-8df3-d36613f4634f
1832,1832,Auto,2021-08-04,2027-09-21,2664.46,00531e63-fef2-4c5d-aedd-86597347cb96
1833,1833,Health,2022-10-22,2028-06-10,4973.08,a4fc1843-35a2-44b6-960f-9c13669e980a
1834,1834,Home,2021-01-15,2026-10-21,3137.42,9c79c91c-d9c6-4278-b387-033e80aba826
1835,1835,Auto,2020-03-01,2028-02-28,3403.62,504e4e7c-6d03-459d-b407-8bb31ebc1294
1836,1836,Life,2022-07-04,2027-09-28,2880.5,e363da7e-63a4-42bd-b129-6ea121b33c3d
1837,1837,Auto,2023-07-01,2027-05-07,1258.19,2e89f4d6-c027-46f3-abd9-e94ce978bb19
1838,1838,Life,2023-05-16,2025-10-09,2388.57,94abd632-1994-4af1-b918-aceb0e3bff07
1839,1839,Auto,2020-12-15,2028-12-02,2136.67,9ac71b72-f21f-43b5-9b1f-e6a687c266f3
1840,1840,Home,2022-02-23,2025-10-01,2867.88,593c57d2-3d1f-468e-8661-38b513139f85
1841,1841,Home,2020-09-30,2027-05-27,3900.5,fcc9a451-bf59-4d05-ae00-cba1dccb47c5
1842,1842,Health,2022-02-11,2028-05-25,1885.93,6fd7c563-974b-420d-aa13-fbbe3739f84c
1843,1843,Auto,2021-04-19,2026-11-03,1285.35,9932731f-d0f1-4525-aaa5-d5407c0d79d1
1844,1844,Health,2023-04-29,2025-09-30,1921.32,3e3ad811-1166-47dc-b051-da7c7c640f92
1845,1845,Health,2024-04-03,2028-12-06,3379.79,4e81b8e9-d77a-46d7-8ef8-e702ede7b89c
1846,1846,Auto,2022-10-08,2027-08-18,2266.11,af97b3e8-a503-4f23-b908-9496536b8712
1847,1847,Auto,2022-07-22,2027-12-24,1357.62,35357535-4e0b-4d5b-b173-93cd49becb2e
1848,1848,Health,2022-04-23,2025-04-06,3376.92,fa5f37e1-99e3-43c6-8fa5-405e38b74f30
1849,1849,Auto,2020-02-11,2029-07-09,3737.12,26e223e7-8e2e-4149-a5ac-3f7d63400f67
1850,1850,Auto,2019-12-11,2026-12-11,4367.99,4767a01f-c3d2-4373-988b-d798938a5c64
1851,1851,Life,2020-01-28,2025-08-05,3116.34,61bb4d67-333e-4764-b8e9-27cb24dfba93
1852,1852,Home,2020-10-10,2024-12-28,1317.78,cca00b92-1d87-4e5a-94c1-d0ff89fc802b
1853,1853,Home,2021-05-01,2027-07-21,3194.31,da617848-4806-4e1e-89f7-9a858349dcbf
1854,1854,Home,2024-06-15,2025-05-15,3404.51,2ccdcb40-99b9-415d-9a4a-430e71f4796f
1855,1855,Health,2020-09-09,2029-04-11,2099.54,21fcccdf-8e59-4157-93fc-1672ec97ae18
1856,1856,Auto,2019-12-12,2025-03-21,3963.44,1ea75c30-f2f1-4425-a86e-61bb4e2e2e60
1857,1857,Auto,2021-11-26,2029-04-18,1780.2,85c9bcb3-30fa-4526-bb47-66120f832734
1858,1858,Home,2021-02-11,2027-04-09,2984.93,fe6649a1-d2c9-459b-8f2e-f70af00e2b4a
1859,1859,Auto,2021-01-16,2028-11-11,4115.2,399ad48b-2143-4de1-be38-c21e81a020e8
1860,1860,Life,2019-09-26,2027-02-24,2811.81,431b5b19-de49-4d5c-b658-39093de3b878
1861,1861,Home,2021-01-16,2026-05-19,4784.12,9f1bc76f-0c9b-40bd-ad10-909fc5a59cac
1862,1862,Health,2021-06-20,2028-12-15,1316.39,d741dd90-6144-4182-b062-5b0b7bcd9a3d
1863,1863,Health,2019-08-21,2025-12-21,1189.88,cf4f5360-0e31-406e-96a4-c1c94681a13b
1864,1864,Home,2023-09-02,2024-10-04,2890.5,7ae267c6-dfe0-4f81-aa87-8a50d8d500b4
1865,1865,Auto,2020-05-15,2026-04-28,2860.46,7367bbed-1d7b-404e-8ef2-3a6db62a7d68
1866,1866,Health,2020-04-14,2024-10-05,4932.91,8758a7c7-866a-4a56-985c-75fa4a816cd3
1867,1867,Health,2023-01-29,2028-08-05,1233.14,38b8faee-0e9b-41b4-a0c4-ee36d6ac7c4c
1868,1868,Health,2023-07-04,2027-03-28,4220.63,d0ceedc5-e5a6-4b9a-bf5d-292e67d54607
1869,1869,Life,2020-09-17,2027-04-17,3862.56,d8a3a097-78ef-4a66-9906-8f81ac1d4276
1870,1870,Life,2024-06-12,2027-06-25,3914.89,2b8056dd-36e5-4391-9725-8187ace10ec5
1871,1871,Home,2022-07-06,2024-12-08,4992.03,f3b9c63c-891a-4135-bb9d-9ab1bb9bd6c1
1872,1872,Auto,2022-09-21,2028-03-28,3966.11,7e81b763-a20e-434a-a5af-ad6e98da5939
1873,1873,Auto,2021-12-30,2025-02-05,2146.45,60a850c3-2b1b-4fa5-9185-5177f0035159
1874,1874,Life,2022-04-09,2027-06-30,1932.63,dd5b1113-916a-425a-ba28-e94ed4fe19ec
1875,1875,Life,2021-08-13,2026-02-25,4835.54,73e3872a-e761-4aec-8358-d6676ebd1ce1
1876,1876,Auto,2024-06-01,2024-08-02,4151.03,57e94677-ff42-4465-8cf2-c20a72217ee5
1877,1877,Auto,2024-05-26,2025-11-17,1284.66,f6f69e7b-9d28-42f9-af03-565de644dae1
1878,1878,Home,2022-01-20,2028-05-31,2313.82,8398bd94-caa5-49e6-9b1a-17ba0b535e2f
1879,1879,Auto,2019-11-20,2028-08-25,2376.04,1673ca73-41fc-493a-b5e2-4791d51d1693
1880,1880,Health,2021-06-19,2027-03-11,2535.96,f37513d2-cf35-4003-986d-aa044f3652ea
1881,1881,Auto,2020-04-13,2024-12-28,2379.86,4b11ebf9-acbd-4200-b237-60379b7b60ce
1882,1882,Auto,2021-02-21,2028-05-14,4146.23,fbdcf2d5-43d5-404c-be6a-350226cb5ee7
1883,1883,Life,2023-01-25,2025-11-25,4875.46,f6bc265d-49e3-48c8-8a86-a300f484949c
1884,1884,Home,2022-10-21,2028-11-01,2054.68,57b8a0d2-83ae-47b8-a757-04e8375049b6
1885,1885,Auto,2020-07-18,2026-12-27,3275.44,4553ac79-ca55-41a7-b56d-c7ef0f37f907
1886,1886,Life,2019-10-26,2025-01-17,4162.21,3162c5fa-a834-4959-9bed-5ea1c16b430e
1887,1887,Auto,2023-09-18,2024-08-30,3101.01,b4a26627-aa26-4134-b5e3-f16948bcde2b
1888,1888,Life,2020-07-07,2029-07-08,4883.65,feac6b32-7419-48f4-beb5-b592a08ba957
1889,1889,Home,2021-04-07,2028-10-02,3834.14,95ccc95a-0d68-4a9a-b697-58d6c613b49f
1890,1890,Auto,2023-02-01,2024-08-24,1551.0,c39a9be8-5a4d-40e8-8dcd-d0299603f911
1891,1891,Life,2021-08-22,2029-01-09,2987.76,9b01cdbe-d26d-40c4-ad8a-8995732f3ada
1892,1892,Health,2021-06-04,2028-01-19,1847.7,517e535b-1a4f-4fc5-bd12-8ac50f6d3341
1893,1893,Life,2020-03-17,2026-04-03,2097.14,c9eb19c6-78ad-40ae-b5d7-c88a5a702d39
1894,1894,Life,2020-08-11,2028-11-05,3350.78,d49dc816-6172-460d-bb71-c7cdf84e16c6
1895,1895,Health,2024-05-08,2026-09-29,1394.25,0d6f6d83-0d00-45b7-b0a3-b02c297a63ae
1896,1896,Health,2022-04-15,2025-05-18,3680.84,36c00ad3-869f-41e4-bea5-ddaf0e5a0593
1897,1897,Health,2021-07-11,2027-11-15,2598.76,06d134d8-2388-46a9-a5e1-f884d9f6593c
1898,1898,Home,2024-01-07,2024-10-11,3631.51,caf6c1e6-5083-4a94-abb4-4d7567fb8f6f
1899,1899,Health,2021-12-10,2025-12-23,3074.27,0ddf96ca-41bf-4221-9f1c-efbe5499c073
1900,1900,Auto,2021-08-23,2026-04-03,1401.89,b27389a9-3d51-4486-87ca-64be7838d744
1901,1901,Auto,2022-08-06,2028-06-30,3770.79,826e2183-08bd-47e9-8cc5-9aa30bef1b96
1902,1902,Health,2019-11-07,2029-07-01,2720.86,735d258a-9e8c-4563-bbca-b4e1c8dcf847
1903,1903,Home,2023-09-11,2028-03-31,3967.32,b61d616b-fbf9-41dc-9e73-c27d4edf4b59
1904,1904,Life,2020-11-13,2025-12-18,2180.22,76cefd8c-3cbc-44a7-9a6d-5349ac8d9b8d
1905,1905,Auto,2021-05-17,2025-08-24,1575.75,66718768-52de-4a4a-818f-1db2abd1ec09
1906,1906,Health,2020-11-05,2026-01-12,2594.11,a0ee37e5-3bbc-462c-b40c-77efa495f47c
1907,1907,Health,2024-06-04,2028-08-22,4091.2,633a795d-4818-481e-8d3b-33d73deafe9d
1908,1908,Auto,2021-08-03,2027-04-20,4357.0,d1ccedfb-a5a0-41e2-8f4b-608c433e5eee
1909,1909,Health,2020-12-26,2024-10-20,2659.49,f8c79428-1607-44e9-b36a-da5dd4fa71dc
1910,1910,Health,2022-06-28,2027-11-14,2157.14,a1766aae-b108-4a07-a659-53733dd48279
1911,1911,Life,2023-04-08,2024-12-14,3554.83,f044f51e-c0d8-4312-8d29-b67d65349b43
1912,1912,Life,2023-02-14,2026-12-10,4869.96,eb3f8a0d-5d54-46b3-8c16-d3416c42198c
1913,1913,Life,2022-04-19,2026-10-27,3417.53,79d3bc62-932d-4614-bea1-021ab8156a76
1914,1914,Life,2019-10-21,2026-06-01,3683.23,6a647700-cf4c-442d-b919-43141518e487
1915,1915,Life,2020-12-31,2029-03-29,2110.92,662d7d43-f54b-4bfa-a28e-d074222a1fe2
1916,1916,Home,2021-01-05,2027-04-05,4505.8,6060b34e-f207-4e67-a0b4-f77e3b766f45
1917,1917,Health,2021-09-05,2026-06-11,3701.26,43ac2d9a-50de-4369-97ae-17b4ecffecfd
1918,1918,Auto,2019-07-30,2027-07-01,4346.49,0fca6c57-852d-4c78-bcf4-4160035a0fcd
1919,1919,Auto,2022-05-15,2024-11-21,1510.97,69bae64b-0b9c-4b13-a7bb-624be6e5576f
1920,1920,Life,2022-08-27,2025-02-22,1867.61,badcb777-f083-4a44-b6f5-81990076075a
1921,1921,Auto,2021-09-03,2026-02-19,2777.27,2bc0d6c7-174a-4c61-9020-7821eb80c2c0
1922,1922,Auto,2019-10-15,2025-10-18,4482.27,709f5296-583a-4a3b-adce-b0053bee1b7f
1923,1923,Life,2020-02-29,2028-12-30,2174.36,35fb0583-3647-4a62-8e86-5864a42d9df8
1924,1924,Home,2023-10-16,2028-03-30,3569.29,6aed8a3d-c3b0-4d0b-8cfc-073c34351ce8
1925,1925,Home,2021-03-20,2026-04-15,1642.47,844ad132-172b-445c-badd-310695bef1e1
1926,1926,Home,2022-08-13,2028-07-25,1176.98,1a42a3ea-2989-4456-bb4d-a205e45489fb
1927,1927,Auto,2021-07-01,2028-12-07,1139.3,652ba4c0-c7e7-4b2a-99d4-70b41b32a84f
1928,1928,Auto,2020-04-03,2027-09-12,2604.94,7b1ae7d1-4401-4aeb-9795-7e44ff9e4697
1929,1929,Health,2022-10-06,2028-06-11,1487.05,88ecc225-574f-44c2-9f72-8c762b44c89e
1930,1930,Home,2019-09-10,2026-07-08,1180.38,93ca2c97-e0bc-4488-af94-652154e33a35
1931,1931,Life,2020-07-14,2028-10-24,2285.56,ac6cb7ee-1be9-4943-aceb-13e71d099ed6
1932,1932,Life,2023-05-04,2027-07-29,3781.3,568735ce-34ce-44e2-ba64-b3c3f95eaa85
1933,1933,Home,2020-03-15,2025-02-02,3109.48,87e04597-07f7-45bb-856d-2fa8f5c6f83b
1934,1934,Home,2020-08-26,2025-11-24,3067.45,9443225b-fd3a-492d-a45e-3c25b3b23e0d
1935,1935,Home,2020-12-22,2027-01-05,4417.29,ee4ee8b3-cc23-4d48-bfdf-6f377354e3c2
1936,1936,Life,2022-05-06,2027-07-31,4499.9,70bffd88-cec4-4006-b20b-6fb93e0f443d
1937,1937,Auto,2020-09-17,2028-12-28,3144.29,9423429c-9246-457b-b076-ecc77abe7bad
1938,1938,Home,2022-01-02,2028-07-26,4502.19,2d6a7438-4381-40f8-bc52-b92dc2ee8297
1939,1939,Life,2021-06-13,2025-06-20,3697.62,93745a17-2e78-49fa-8d5d-bb1b39f15b96
1940,1940,Auto,2022-06-09,2026-05-05,3513.65,70f18d46-5bf5-46f4-88cd-4cf4c4efcc1d
1941,1941,Auto,2021-01-12,2026-07-12,2218.52,c08c0d08-6eca-4054-bdd1-bc2d596ce0f1
1942,1942,Auto,2019-10-26,2026-07-07,4613.83,8c4464b5-b0f1-489d-b75b-8c25708f4946
1943,1943,Health,2023-12-13,2026-10-16,3903.15,cca6e82c-3955-4ca5-b640-8207b65899cf
1944,1944,Life,2020-09-19,2028-05-26,1666.17,365d1b6a-e19b-44f2-bb0c-e7843a3343f2
1945,1945,Life,2020-07-14,2026-02-09,1900.19,91e2fa05-fc39-4e1f-8e30-034261821a13
1946,1946,Health,2024-03-01,2028-11-07,4030.31,78919633-b40e-4f5e-bec7-e55c3127423b
1947,1947,Health,2019-12-20,2025-05-17,2819.75,d40b41a6-ba4e-483f-9028-f2d8b48f7a51
1948,1948,Health,2021-05-20,2025-03-22,3076.52,f4e12f1e-dbc0-4fac-851a-c70680105351
1949,1949,Life,2022-08-23,2027-04-27,1911.67,064227c6-f010-4110-8dcc-1ed3cf47ffc2
1950,1950,Home,2019-08-30,2028-07-24,3778.97,1705c9a3-ceef-4f19-ad18-e448bfd252cc
1951,1951,Life,2023-02-21,2026-01-02,3737.22,ec887aff-16ba-4431-a2eb-c37a3d68ede8
1952,1952,Home,2021-03-14,2026-12-02,3104.3,40aaddcf-d6d6-44ae-a100-f79ac256cfe2
1953,1953,Auto,2020-08-02,2026-10-17,2695.21,471ed0ac-657b-432b-93ac-8217b9700c48
1954,1954,Life,2020-01-19,2027-06-26,3227.76,0cfed9fd-8d83-4750-bb38-275435e4bab8
1955,1955,Health,2021-06-26,2028-04-13,3716.31,c738d0cd-e2af-4694-8e3b-d492836519a4
1956,1956,Auto,2020-05-19,2025-02-19,3660.91,11e8d25d-c8b4-41d3-bd5b-6c143f015864
1957,1957,Home,2021-06-07,2029-02-19,2189.65,08c2786b-f51e-4806-bc13-06eb03c5a6bf
1958,1958,Life,2024-03-07,2028-10-11,3497.46,53aecf2e-9b9f-4d13-931f-fe3843bceadd
1959,1959,Auto,2023-08-07,2027-07-24,1558.17,5722ed02-5604-4916-9d78-524882d591a1
1960,1960,Health,2023-02-14,2027-06-08,3611.07,f5085a75-eb67-4a61-a59f-265cee5b22b6
1961,1961,Home,2023-01-24,2026-11-14,3567.34,38cffe8f-0e28-492e-a351-ca5778b65f03
1962,1962,Auto,2022-12-14,2026-07-25,2849.24,d1a64e80-df30-4702-bbed-bcadeccc7f6b
1963,1963,Auto,2024-06-21,2026-05-17,1996.47,b33b5f2d-c96a-4fac-a157-dedad216b3e7
1964,1964,Auto,2024-02-20,2028-04-09,3283.19,b987cee2-a809-49e8-85ee-c5bcb4c579ba
1965,1965,Life,2021-01-09,2028-12-15,2141.78,7af82ebf-8bb8-44ba-8e15-1a8e2c994a3c
1966,1966,Auto,2020-07-22,2027-02-08,4981.59,1082b1c1-9cbb-4e4a-8d26-552ad7c8be98
1967,1967,Life,2021-09-02,2028-05-30,4204.9,06c1a4b3-ffe4-4133-8b17-b9122533f43c
1968,1968,Home,2021-04-06,2025-02-23,3666.14,70a035bf-3498-473f-806b-8b87d72cd57f
1969,1969,Auto,2023-04-22,2026-09-26,1646.29,e78d1f5c-5dff-41c4-836a-515a0e86e57c
1970,1970,Home,2022-06-04,2029-02-25,4132.91,b6e3ccdd-cb11-402e-b4d9-1e05f23a3c3c
1971,1971,Auto,2023-01-12,2026-10-22,2127.48,c40759b0-b7cd-4053-93a0-c37c6f138dac
1972,1972,Home,2021-12-18,2026-07-23,3448.34,dfd83900-f22d-4dbd-a06a-9ba8ca71c877
1973,1973,Health,2020-02-15,2029-05-08,4055.65,b3f88611-5182-42f6-90cc-9d09dafe03aa
1974,1974,Health,2024-07-07,2025-04-14,2889.78,5869bb68-0daa-417b-9269-9dcfdade5923
1975,1975,Auto,2022-02-25,2025-07-20,1995.2,f04b1efd-3c54-4054-a45c-6e8fac9a20a7
1976,1976,Home,2022-06-09,2026-09-16,4225.6,bf1d44ec-e7c2-4017-a331-c5f8cfa4118a
1977,1977,Auto,2020-04-18,2028-04-08,1988.77,e40ea18f-a125-477e-bc17-af44cb587ba2
1978,1978,Life,2023-01-10,2024-09-16,1299.93,cecbe9fa-1534-4325-9e7a-e5c352f2e833
1979,1979,Auto,2019-09-30,2026-01-14,3331.79,f75a734c-cda5-475f-a709-89a74400c64b
1980,1980,Home,2019-08-05,2026-10-17,2767.87,359c5ed7-de30-4a93-9652-9c327ac88388
1981,1981,Health,2019-08-27,2025-05-28,3144.44,6417b892-e2a8-429c-886c-f88f92dd54b0
1982,1982,Auto,2020-05-19,2025-10-05,1538.73,7ef6d08f-7c3d-4bb5-bcf2-d04ded765a7f
1983,1983,Auto,2021-11-03,2026-06-10,3064.01,20e922ff-9def-4431-b041-970dc62b411f
1984,1984,Life,2021-07-23,2026-10-26,3480.51,cc10dad5-7528-4adc-8e8d-4f8ed4f393d9
1985,1985,Auto,2019-09-05,2025-11-03,3104.73,d60d0915-c918-46b3-9291-422282f52c81
1986,1986,Home,2020-07-26,2025-12-19,4577.2,e10a3243-37d5-4df7-9cae-0ec1b6640aa8
1987,1987,Life,2020-11-21,2026-12-07,1381.06,c2b28894-f8a6-4887-9b3a-cb4610868bc1
1988,1988,Life,2019-09-30,2026-04-05,3748.79,c4f85a8d-ba36-45a9-8ca9-ed8c003961d5
1989,1989,Auto,2020-12-02,2027-11-17,4787.49,47bd45c9-305d-4011-a50a-c43216071c52
1990,1990,Health,2021-10-29,2028-06-29,1071.59,73991aae-35a1-462e-a406-adffc7c1d7b7
1991,1991,Auto,2021-12-21,2028-10-20,4254.17,c6e3215e-5828-448d-bd02-75a7e42cc790
1992,1992,Health,2021-08-15,2025-08-11,2511.65,f6091e44-3f23-4aa2-bb75-7e41cec83bbf
1993,1993,Health,2020-01-26,2028-08-10,1931.72,0e422743-2e2d-4331-9ee1-152ffdf63417
1994,1994,Life,2020-12-14,2027-02-01,3730.38,5edff800-d1dd-41c7-8c1e-3d0a284d2573
1995,1995,Health,2022-08-10,2028-12-14,2130.64,068cc049-c07b-4c82-b786-1ba0967bf617
1996,1996,Auto,2022-06-07,2027-05-24,1368.14,e1e3dcfb-155b-476d-8bcd-cf8cd402cff9
1997,1997,Health,2019-10-28,2027-01-30,1540.08,60b59be2-df6b-4d39-b537-2d6b8ab40dc5
1998,1998,Auto,2021-05-17,2028-01-05,1333.03,4a3e1d2a-ce29-43d9-aee6-0d4da4f9c5db
1999,1999,Health,2020-09-19,2028-07-01,3652.67,d161dbe7-d8c1-4438-b59d-0ac691ce0e1b
2000,2000,Life,2021-05-19,2028-11-07,4938.09,0fd9c402-1623-4dc5-964a-4c2bd264aa41
2001,2001,Health,2019-11-27,2029-05-16,3662.83,89a03599-5092-45d8-a4c4-f9416b855e5c
2002,2002,Auto,2023-10-01,2027-11-15,3838.54,01246151-8849-47ec-ba93-370b38e9cd3f
2003,2003,Home,2024-04-23,2029-01-09,1832.69,1fd4598d-0730-496f-a83f-b6295f231056
2004,2004,Life,2023-04-29,2025-11-06,1628.61,26ba8a0d-801b-40b2-9059-27c8f6af3b36
