InteractionID,CustomerID,InteractionDate,InteractionType,InteractionOutcome,interactionid
4188,865,2023-12-10,Email,Resolved,1869f832-6a36-4ae6-b0b8-16ac4c6ffe24
4189,1009,2023-12-09,Email,Resolved,0a9db349-2ed5-4fcf-9c9a-7a4f028e8f3f
4190,1976,2023-11-09,Visit,Resolved,c0be18d1-0ad6-4615-9b56-6403ab254acd
4191,1990,2024-01-14,Visit,Unresolved,6bc28ce1-9e19-46ef-94de-1958e56b6be5
4192,463,2023-08-12,Email,Resolved,9cb20815-e8cb-40ca-927e-523bedc7f8f8
4193,1309,2024-03-10,Email,Unresolved,08d467dd-4ddd-44ae-94b8-429062f9a9e0
4194,592,2023-12-16,Email,Unresolved,0bff7889-56d9-4501-8938-c306f7dd58e0
4195,1949,2024-03-18,Call,Unresolved,b312b53b-5bc1-4b07-a337-accd4ccc2692
4196,434,2024-02-04,Visit,Resolved,bfc26fc0-a1b2-4eb4-b8ff-a322f45999e5
4197,1911,2024-01-26,Call,Unresolved,7786d2ba-1048-4474-87f0-f28e780f03f1
4198,179,2024-04-30,Visit,Resolved,96678d23-f311-4901-9515-b84281f25dea
4199,1575,2024-05-01,Visit,Unresolved,8a81741c-94a7-46a5-97f9-330255f8d323
4200,1312,2023-07-29,Call,Resolved,2cfe4b13-b372-4009-a9ee-0686d9ba1ff0
4201,1090,2023-08-21,Email,Resolved,9460891d-1c50-4be1-9cf4-8fd7bf3a5544
4202,876,2023-12-17,Visit,Unresolved,dfd36a41-70f7-4b71-8775-e22c606e6e4d
4203,710,2024-04-03,Call,Resolved,e93e6112-57a7-418a-83c9-c6bbfe769b70
4204,1826,2024-07-14,Call,Resolved,632fb339-d370-48e3-a4a3-019ca3ac9dd8
4205,993,2024-04-24,Visit,Resolved,4d41b7c4-ee71-4b39-ad13-69ae06656b57
4206,1181,2024-03-30,Email,Unresolved,927c45c3-09ff-404d-9015-a665de2d055a
4207,1580,2023-08-17,Email,Resolved,5d9660c0-2175-452d-9868-36b87e736b4c
4208,632,2023-11-04,Visit,Unresolved,8c8bf644-0c18-4fc8-90ef-0ee420da9cb7
4209,387,2023-12-06,Email,Unresolved,d2570b60-e16a-4be1-ba60-7b9dea1f04ea
4210,521,2023-12-25,Call,Unresolved,afcea46e-7698-456a-b6f3-cf9c18e08a5e
4211,1534,2023-08-10,Email,Unresolved,c68b6931-0703-4ecb-9802-ba841b19fe5a
4212,70,2023-10-25,Visit,Unresolved,81c80127-a71b-4aa8-958f-1dc33431a902
4213,284,2023-09-09,Call,Unresolved,e1440974-593a-4538-8c76-c1ac9a456f49
4214,709,2023-08-27,Visit,Resolved,d0ac6dbb-97a8-49af-bf21-36723702b786
4215,132,2024-03-08,Visit,Resolved,8e31d152-13ba-4cf8-b41d-a6b688e79726
4216,1907,2023-12-15,Call,Unresolved,b7f2f038-796e-4aaa-b5b0-62b5ef119e2c
4217,1265,2023-11-17,Call,Unresolved,bcc60fca-472f-4ed5-9574-0caf383936fd
4218,1812,2024-01-08,Call,Unresolved,161385a9-04ea-4bb3-aead-c9a8615202b3
4219,1779,2023-12-02,Visit,Resolved,d85884e5-fbeb-439d-8215-9b167224d9cc
4220,1976,2024-01-29,Visit,Resolved,59761b35-1653-4d26-aaae-27bf29e47b44
4221,355,2023-09-15,Call,Resolved,370ee1c3-a583-4f7c-a20b-90a903e0c677
4222,1062,2023-12-21,Email,Resolved,255ed448-3953-432f-9b26-d96b2131faf8
4223,648,2023-07-23,Call,Unresolved,5cfde8bf-a8cc-4c95-b7fe-fe6f38fcd49a
4224,269,2023-10-06,Email,Unresolved,1084a983-60c5-4af0-bf52-f4de7e938bff
4225,1208,2023-09-04,Call,Resolved,c6b96420-41a6-4b92-9915-83cf4d503141
4226,620,2024-02-20,Visit,Unresolved,e4b6d60d-5597-44d4-83e4-720fca605a42
4227,1796,2023-11-04,Email,Unresolved,248e30f5-c92d-42b0-a8e3-ebc9aca57f2f
4228,1382,2024-03-20,Call,Unresolved,6a628542-455e-4f46-9798-92e3ed275f1a
4229,1638,2024-01-31,Call,Unresolved,ca04eadd-6a13-4c22-86d8-cc59b89f5d7e
4230,784,2024-05-05,Visit,Unresolved,744a6230-0b8c-45c1-8cbc-c9d2408d90fb
4231,1750,2024-03-14,Visit,Resolved,171f5875-5fd8-4b87-8915-397aac4deed9
4232,74,2024-02-07,Visit,Resolved,1d8da8fb-3d86-4c2e-bcf7-809f612ed043
4233,151,2024-03-09,Visit,Unresolved,560ab79e-8677-4222-92de-826aafd19e8d
4234,1819,2024-02-16,Call,Resolved,81f09f2b-cc9f-4f2e-83ac-c87f538c14e7
4235,458,2024-04-08,Visit,Unresolved,31b930a6-c076-4182-ac4d-61306d7f7974
4236,301,2023-12-10,Call,Resolved,b39c9946-5940-45f2-83d3-aecd64248db9
4237,1052,2024-06-14,Email,Resolved,fd5aef82-df60-4ad1-a71b-a4ff960f2ce6
4238,1152,2023-12-05,Visit,Resolved,01a801ab-f476-434e-ae77-12b3f5504acc
4239,1702,2023-07-23,Visit,Resolved,f830ddaa-80dd-4e18-8d63-8f3a57d916a5
4240,849,2024-05-11,Call,Unresolved,a6fe3416-a7dd-4548-b991-badb275bc42b
4241,466,2024-07-02,Call,Unresolved,1dda95cc-e718-46aa-b8a7-d85eecdd4e61
4242,101,2024-03-07,Visit,Unresolved,4c9fe4d6-bc4d-4eac-a82c-6d37c0ab36fe
4243,961,2024-06-16,Email,Unresolved,9ccc288f-4a39-44e0-8165-c59515de32a0
4244,1748,2023-09-11,Visit,Unresolved,99b48435-2fae-4c63-a926-6be5d97cf30f
4245,1144,2024-07-14,Call,Unresolved,8af0fb0b-7fb6-4a75-bacf-182f3f85e68f
4246,520,2023-10-24,Call,Unresolved,21f3f3b0-8a7c-481d-b561-696f26ca1445
4247,338,2024-06-20,Email,Unresolved,ecc0179e-332f-483d-bc8c-58ad0e769592
4248,1246,2024-03-07,Visit,Resolved,1f244675-6b63-4e82-869d-2a52551a3593
4249,1841,2024-01-14,Email,Unresolved,f4216c63-3e9a-42ae-ad3d-7d58e1e764a7
4250,767,2023-09-27,Visit,Unresolved,25757f94-8269-4de2-b91a-e4de795bc048
4251,1202,2023-10-09,Email,Resolved,7d10b779-75d1-488c-8d96-4de95aa5f64a
4252,201,2023-08-06,Visit,Resolved,ce09a169-2408-4088-abb2-abc29379aa51
4253,272,2024-06-12,Email,Unresolved,d79051ed-28d2-4c05-b66d-24230dab29c9
4254,1618,2024-05-26,Visit,Resolved,fbccfba6-faf0-42aa-ab6b-05350721ebb1
4255,1778,2024-02-03,Visit,Resolved,202b54d2-5c5d-4afd-a78c-0b8ed5961ada
4256,1297,2023-12-09,Visit,Resolved,3b986278-e027-4aa7-88ad-d2d4f2424e41
4257,291,2023-11-16,Email,Unresolved,55eaeac0-028e-4c9b-a373-1e1f8155d24b
4258,1681,2023-10-07,Visit,Resolved,16992369-d3c4-4869-93b1-972269ab2361
4259,65,2024-01-22,Visit,Resolved,8d186de6-3e16-43c9-ae14-05d9115e74a8
4260,1153,2024-06-29,Call,Unresolved,a4bde28e-7cb8-408d-9adf-fc00a42d6fba
4261,913,2024-03-24,Email,Unresolved,2ffc6926-1740-42c8-b39b-2d545b2acf4f
4262,617,2024-04-10,Call,Resolved,ca898592-306e-4f13-8b8b-e2cfbbff3fd3
4263,901,2024-04-03,Email,Unresolved,4734e25f-3550-40b1-b6e6-aeadd0111f5f
4264,1395,2024-05-28,Email,Resolved,c0e7fe9a-b3fd-44fd-8141-5d43b5f06255
4265,1654,2024-04-22,Visit,Resolved,491512c6-41f6-4625-adff-83ef0f49ee45
4266,314,2024-06-08,Call,Resolved,55f86085-cf78-4e44-8290-273aa94b7104
4267,1324,2024-06-09,Call,Resolved,5995bb32-3d49-438f-ac11-0c1ba392135a
4268,1115,2023-08-06,Visit,Unresolved,dbd9f37b-cd9f-4885-8f2c-9637e19ad2f4
4269,1998,2024-07-18,Call,Resolved,3c59ade9-d861-46aa-a292-5c689447ebc9
4270,1707,2023-07-28,Visit,Unresolved,14fa6fc7-0f1e-41d0-abe4-f00599a6939f
4271,1112,2024-06-08,Call,Resolved,c6756b3d-a840-4d76-b20e-c028ebdf8ed3
4272,507,2024-06-03,Call,Resolved,3bc4493b-081d-428e-9564-7e39b1ab9487
4273,1377,2024-04-09,Visit,Unresolved,317740ec-0dec-4d66-a19a-8d693ccb4235
4274,783,2024-03-15,Email,Resolved,64f9e8b7-d03d-414f-9f1d-1e7cdf207ad6
4275,450,2024-03-24,Call,Unresolved,eccb63bd-ba1e-495d-af02-8e872b8f5c63
4276,1312,2023-09-02,Call,Unresolved,7a23e5a3-534f-49eb-9d07-e3a14cfecf9e
4277,631,2024-06-30,Call,Unresolved,19adfeb1-9d81-4d8d-932d-b305882b992d
4278,979,2024-05-24,Email,Resolved,6508fc44-fe5f-47a2-b8ad-002c278d5997
4279,1789,2024-04-02,Visit,Unresolved,2dbccb36-a0a7-4159-966c-6e8d778093a7
4280,314,2023-11-17,Call,Resolved,6cb93711-afcc-47f6-a96f-d550618e5d42
4281,1098,2023-09-30,Call,Resolved,8e5d8a8e-eef2-4518-aeda-2608ffd3ea2a
4282,1122,2024-06-13,Call,Resolved,387aa69e-d218-470d-ac5b-4dccf11f166d
4283,1634,2024-07-07,Call,Resolved,fab7d385-b879-4624-804f-f9bc25181411
4284,636,2024-06-07,Visit,Unresolved,30c3fe92-c71f-4816-a30c-19863cdfe831
4285,1724,2023-11-11,Visit,Unresolved,9101d689-707e-47fb-bc9f-975bd40486e5
4286,1152,2023-12-12,Visit,Resolved,6bfa8f10-b855-4329-8aaa-126e819e65e2
4287,1104,2024-02-08,Visit,Unresolved,23c92628-e182-49f5-ac72-104abc4ddceb
4288,309,2024-05-21,Visit,Resolved,19c16139-f8be-4d46-aa1c-3a6570f96e08
4289,1445,2023-10-05,Visit,Unresolved,e42bf0de-259c-4782-9d5f-9d5df896bafc
4290,310,2023-09-22,Email,Resolved,def1e0d3-8de5-4748-aac6-a68dea310247
4291,528,2023-11-07,Email,Unresolved,c8c6cc8f-82bc-46bf-9c1f-9725a5836f40
4292,1259,2023-07-27,Email,Resolved,0bedf0b2-be89-4630-9770-cd60113c2025
4293,859,2024-05-18,Email,Unresolved,3ec40a25-2465-4d25-b445-ccd8afdc731f
4294,1561,2023-07-27,Email,Resolved,0e95a90b-ea2a-41ae-b311-b95c53c57fac
4295,1129,2023-12-20,Email,Unresolved,aaf0b500-bf90-4fa5-9c92-305d5a67b431
4296,1968,2023-09-25,Call,Resolved,626f775b-d330-4453-9e91-39bb97e1efcb
4297,213,2023-07-24,Visit,Unresolved,a164ed47-2b7a-4b41-a28e-0fea583115f3
4298,1145,2023-08-18,Email,Resolved,589fd06d-044c-470d-81a9-63aff922cc94
4299,1034,2024-02-21,Visit,Resolved,afbb2812-ba70-4747-b97e-dfd46754cab7
4300,407,2023-07-23,Call,Unresolved,332c1bc7-ecb9-48ee-9e03-817dadb87d49
4301,769,2024-04-28,Visit,Unresolved,b3f23464-7714-4c4e-b6de-8c072715ab8d
4302,1569,2024-01-26,Email,Resolved,4bb261dc-352f-4f55-827a-b479c8f93ea7
4303,334,2023-09-19,Visit,Resolved,ab658dd9-a0f8-484e-8ec5-1d13a7e94345
4304,199,2023-10-12,Email,Unresolved,29ef52f7-28f2-4796-a8f6-80b32439753f
4305,861,2023-11-15,Email,Resolved,357729e7-bcb3-4a71-b526-deb6a6ce9189
4306,1736,2024-01-17,Call,Resolved,fa13c770-93c9-412e-b59d-944ea7371e9c
4307,1530,2024-06-03,Email,Resolved,c2342c76-f2ec-4ab9-9e68-c450d57b8a59
4308,1538,2023-07-23,Email,Unresolved,eb9dac3e-39f9-4abd-9379-e27548795a23
4309,534,2023-10-11,Email,Unresolved,d4777bfd-aa48-4bb4-8d97-9f81ed711733
4310,1478,2024-02-15,Visit,Resolved,728f3dc0-68f3-4525-bc8e-558af965911c
4311,1798,2023-10-02,Email,Resolved,2b73f2bf-aa71-4f6e-bd5f-1ac51762cc23
4312,343,2024-07-17,Visit,Resolved,8c7a7449-bbf1-46d4-ae5f-edc6b93dcafc
4313,758,2023-10-23,Email,Unresolved,734a0ce2-c281-406a-90c8-2ed3a92c5947
4314,1541,2023-10-06,Visit,Resolved,3c0a4c8f-c91e-4fde-a01d-02bff5280930
4315,639,2024-02-06,Email,Resolved,d6c412c6-0c02-4b59-bc6c-1c5cf50b2b15
4316,701,2023-08-07,Call,Unresolved,bf8710af-a376-49f8-bbb2-fdb07c0f3a87
4317,144,2024-05-26,Email,Unresolved,827d0817-7740-4137-95b4-38c683b489dd
4318,424,2023-11-27,Call,Resolved,16896286-d13c-4692-8113-286c70537406
4319,1214,2023-11-02,Email,Unresolved,aeaa91d3-e2fa-4b23-91aa-1b4e135c5cf8
4320,1049,2023-11-25,Visit,Resolved,88e293e9-f3fd-4981-9263-aa5e3e3a8a94
4321,557,2023-11-30,Call,Unresolved,85846018-41aa-49df-958e-72acf8c3bc68
4322,444,2023-07-28,Call,Unresolved,c56a42ad-36dc-4b9f-aa9f-006376d510ce
4323,318,2023-09-22,Call,Unresolved,4c975960-7fa0-44d1-9126-553054ed706b
4324,611,2024-07-17,Call,Resolved,c5d7aae4-fa4c-4d30-8c5f-5ecfae461674
4325,1075,2023-08-28,Visit,Resolved,3eee263f-46eb-4223-9128-86b28dc5ef4c
4326,892,2023-09-08,Visit,Resolved,59087594-1104-440c-b7db-b2b4d72d2074
4327,1859,2024-01-31,Call,Unresolved,6b195985-379d-4e3e-8396-2b108657e191
4328,431,2024-05-04,Email,Resolved,adb55dbf-3775-416e-a7d6-53aefcc32b62
4329,702,2023-12-22,Call,Resolved,b35f0965-547f-45a2-8a21-cfe6f6b5bd54
4330,966,2023-08-12,Email,Resolved,b7fed1ee-f780-4205-9769-7cd37cc7a1a3
4331,52,2023-09-19,Visit,Resolved,5cd12366-58d1-40c0-9b58-190d02d76157
4332,1876,2023-10-29,Email,Resolved,12700a3b-d3e3-48af-a99f-ff75613eb261
4333,1325,2024-07-10,Call,Unresolved,127db341-861b-463e-8f3e-7e165896f665
4334,1397,2024-01-21,Email,Unresolved,a4d5b239-045b-4a47-89ac-8d9c9aa71e42
4335,343,2023-08-06,Email,Unresolved,25d9875d-a7bb-471f-94a1-c2ebb9f0e0ae
4336,1206,2023-08-09,Call,Unresolved,6c99681f-739e-4e4f-b418-1a3a871c54fe
4337,394,2023-10-21,Call,Unresolved,33f41cc3-16d5-4b7e-8ca5-c09f0b0a5aee
4338,234,2024-06-04,Call,Unresolved,74718242-6bab-4642-8308-92cdc9f70866
4339,1305,2023-11-06,Call,Resolved,78df080d-c879-41e6-b678-0833c5d75a11
4340,1844,2023-11-05,Visit,Unresolved,9b5b5c77-88a5-4b6a-a57b-fe7e12692594
4341,1358,2023-12-28,Call,Resolved,98ead7de-8334-4894-a0a8-6e65286ea49f
4342,822,2024-06-11,Visit,Resolved,eab27c96-2b91-4680-877d-3b29ac976e4f
4343,97,2024-04-15,Call,Resolved,9ec044ca-3848-4bc7-b1f7-f47c8f8bb213
4344,1941,2024-02-19,Email,Unresolved,51423fe5-32d0-4f8a-8472-9a73c4af374a
4345,1251,2023-08-14,Email,Unresolved,2978e685-3f27-43d5-9ca8-51537bdbdf2d
4346,1269,2023-10-07,Email,Resolved,49520a2f-b203-496d-946e-9fddfc043b79
4347,981,2024-05-22,Call,Resolved,a6fffa9e-42c6-4eea-88bd-4d1f9195b5d1
4348,1480,2024-03-12,Email,Unresolved,d2cc1076-25ef-438f-a15d-69ea341b3a0c
4349,1444,2023-09-12,Call,Unresolved,7885af27-ad8e-4f46-9aca-393d3647908f
4350,382,2024-06-16,Email,Resolved,dff7b67f-1701-4357-a4f8-6762d2f62c6f
4351,1317,2023-07-27,Visit,Resolved,a5a5da4a-18cd-430b-8dfc-b3cb92280ae5
4352,812,2023-12-15,Call,Resolved,188268c6-b9f2-46c6-acfb-6219df5277be
4353,1169,2024-05-27,Call,Resolved,cf6c8d2a-3c5c-48ce-90b2-82d427a6b4ba
4354,1739,2024-04-30,Email,Unresolved,f3bd7b61-774d-4994-bc2c-e1fc451bb2a5
4355,1541,2024-01-02,Call,Resolved,944950a7-e406-4c35-9938-a1d5a2b9177c
4356,1686,2023-10-09,Email,Resolved,98dc3404-719a-4d49-9884-860b53d38ca8
4357,1869,2023-10-14,Call,Resolved,46920b39-fd2b-40ed-a2de-9d7e8f79affe
4358,1354,2023-08-01,Call,Unresolved,7e1877d7-7fa2-4fb0-ba0a-84209c6b9248
4359,385,2023-11-05,Email,Resolved,b900ca85-79bc-439e-b194-2fd8bc05ef9c
4360,935,2024-02-14,Visit,Resolved,74a4d474-628f-487a-9eae-f34b8e1735d8
4361,11,2024-01-12,Visit,Resolved,d14c409a-b2db-46e5-a074-bdb2ab805050
4362,1076,2024-04-26,Visit,Unresolved,1c5973f7-0dc6-4ed4-bf42-82fe56511cb9
4363,540,2023-09-20,Email,Resolved,6ec42361-e636-4bb1-a876-15e8ca404c34
4364,1114,2024-06-19,Email,Unresolved,90c8a7c2-eb79-40d7-bfc0-9aa6a45cba07
4365,1083,2023-10-06,Visit,Resolved,6ffb6451-3d3a-464a-9985-0ae5cafaa793
4366,1525,2024-03-19,Call,Unresolved,b3b5c222-add5-4c74-b9f0-c97a0603c8af
4367,699,2023-08-10,Call,Unresolved,8bd26a9c-a934-4c18-a43c-6edd440cc500
4368,303,2024-03-01,Visit,Unresolved,776c8170-742b-4b93-86f2-4a3aa457c8fb
4369,413,2024-01-07,Visit,Unresolved,ca975169-0d56-4e73-aef3-13ab9aaa52a4
4370,1746,2023-10-11,Visit,Unresolved,5bdd62c6-466d-473e-963d-1dcb4c69748c
4371,691,2024-07-13,Visit,Resolved,648a82bb-8bc2-42a8-ae3c-1aff26457dc2
4372,1542,2024-03-18,Call,Resolved,831bf766-470b-4ac3-8ed0-6cbd303c63ad
4373,1963,2023-10-14,Email,Resolved,6c425b23-b045-40f5-80a2-4d73676a3725
4374,1504,2023-09-22,Email,Unresolved,cb734bb5-9390-45b5-bede-ac7de49a093d
4375,118,2023-09-19,Call,Unresolved,01dc3810-8fea-4bf8-a485-55ff0298009c
4376,1303,2023-12-13,Email,Unresolved,d15185d5-deb0-46c7-a083-990d17606687
4377,80,2024-07-12,Email,Unresolved,9f8a5654-0a76-4ff0-9a2c-73a0201a1fe0
4378,1701,2023-09-02,Visit,Unresolved,699b552a-fab5-41ce-95ce-06f7efed84ac
4379,137,2024-05-18,Visit,Unresolved,d0205dd7-6b79-4f5c-8b1b-798537b86781
4380,481,2024-02-29,Call,Resolved,69c0ae5c-412c-4118-849c-6d61d9eed5ca
4381,1441,2023-10-06,Email,Resolved,a6ae8155-6d7c-4402-9693-4a96f4a04592
4382,186,2023-09-17,Call,Resolved,7a999fe6-6a7c-4d36-918f-37921e98c8aa
4383,980,2023-10-21,Call,Unresolved,6c37494a-3b28-48a8-85cc-d6f888d33919
4384,1314,2024-01-18,Email,Unresolved,845177f8-f974-4acd-8d9f-19353a8fe04a
4385,654,2024-01-08,Visit,Unresolved,58dc39d3-86a8-40da-851a-39d9878b94d4
4386,898,2024-01-23,Visit,Resolved,e5c14185-4565-4ea8-9d0d-7ec5d422a40b
4387,1905,2023-09-21,Email,Resolved,71233746-4451-4897-b8fb-f3387cf79de3
4388,1389,2023-11-06,Visit,Resolved,0fcf1bcc-872c-4a30-94ab-bd7f5f78cfc3
4389,759,2024-05-14,Visit,Resolved,67d357e9-7e48-4f7e-a643-780277c9a679
4390,475,2024-03-10,Visit,Resolved,a8c8e077-bc28-49a6-81ad-b5e27a0d1f92
4391,1602,2023-10-25,Call,Unresolved,94ccb715-f0a5-4eff-a32b-3ead3e5daba0
4392,1331,2024-03-15,Email,Resolved,4c7f0d32-e632-4566-a0c1-83c27db54d0b
4393,347,2024-05-03,Email,Resolved,255c54b1-a4d3-4aa8-a801-c97cf3d3e091
4394,958,2023-12-20,Call,Unresolved,331726c0-3ea2-4df6-9436-8df1450c77e9
4395,295,2024-07-09,Call,Unresolved,df06449a-8e5d-4c3e-b51d-d3dee61a18a1
4396,1695,2024-02-01,Call,Resolved,5e4c2c04-fe1e-4173-b383-90d67c6c6ed7
4397,694,2023-10-26,Call,Resolved,196e77ab-cc88-4f8c-8583-49ee4160418b
4398,1671,2023-12-15,Call,Resolved,eaf63739-4eba-48f8-bc57-0fd31079905e
4399,512,2024-06-27,Call,Resolved,3c471344-dd2c-4a72-87f2-546128812537
4400,225,2023-10-05,Visit,Unresolved,92e6e733-a639-4ae4-9dc7-7a531d9c2e56
4401,316,2023-12-11,Email,Resolved,ebc895cd-980b-418a-bab4-d3005d5d3838
4402,60,2024-06-22,Email,Resolved,c49fae15-4626-4bd9-8b9a-2b6327f6b49e
4403,532,2023-09-28,Call,Resolved,f67937c9-d6ee-4d26-b66e-52a2fc717c91
4404,699,2023-12-09,Email,Resolved,17b0a1ee-7bf7-4fdf-92c5-ae6b84711c0c
4405,234,2024-07-03,Call,Unresolved,d7ca1031-4716-429b-8659-693122830045
4406,1956,2024-04-02,Call,Resolved,ea7547f5-9ec1-4c83-b163-bd726dd8bcbe
4407,361,2024-03-09,Call,Unresolved,3c0bd634-e6bf-402c-93aa-216eff84c4c7
4408,1086,2023-08-23,Email,Resolved,3f5e3d44-3e34-4d99-bc00-b9620ef4e2a5
4409,119,2024-02-11,Email,Unresolved,1ff23212-0c90-48fc-93f8-4d69871a396b
4410,1746,2023-09-20,Email,Resolved,f775c94d-4630-4937-9a58-de6f13934386
4411,128,2024-05-20,Visit,Unresolved,e7af5ee5-5510-450d-bf8e-1f50576ff38e
4412,356,2023-09-04,Visit,Unresolved,8fd45846-5d13-45e9-ae7d-1591d2ccc6ad
4413,681,2023-11-08,Call,Unresolved,8174c835-e6f8-48e4-a31c-49f27562ec54
4414,1952,2023-12-25,Visit,Resolved,4eaf88eb-2e86-4d78-a0c2-1c3dd21cfab4
4415,1627,2023-12-01,Email,Resolved,3a8168d6-9a1d-4997-9161-da23d455e7e2
4416,1398,2024-06-19,Call,Resolved,f6b8ed81-0e96-4eba-a749-239e3100c5fb
4417,191,2024-05-03,Email,Unresolved,ae5dd3b8-6600-492e-bfdc-0269aaf43e4c
4418,1181,2023-09-03,Call,Resolved,12f94db9-98d9-47a5-94af-008d33ce5848
4419,890,2023-10-19,Visit,Unresolved,d35c99e7-b4b1-4b7a-bf04-f58baeafa036
4420,239,2024-03-24,Visit,Resolved,546c8ebd-f1f9-4cb9-8315-795a4bb77002
4421,914,2024-05-21,Visit,Resolved,70c6be50-4c8c-4699-ad03-1b651719184a
4422,1021,2023-10-28,Call,Resolved,9d5eb75c-951c-4a3b-8828-3ee0f4b2cb53
4423,1045,2024-02-04,Call,Resolved,13f95107-f640-46f6-97e7-ff0fb67f221c
4424,1131,2023-08-13,Email,Resolved,a769cafa-11b0-4b29-9849-14a6ea9a4cc3
4425,953,2024-03-25,Call,Resolved,3ca8ac6b-4b16-44e0-93db-b59fd97c62a3
4426,1757,2024-03-07,Email,Resolved,19e6f1b0-2f70-4ef4-9d6a-adff1b0ad1dc
4427,1487,2024-07-13,Email,Unresolved,5e240026-375a-47a0-9040-b2df16d901ca
4428,463,2024-05-21,Visit,Resolved,4e25ee8e-f739-4c27-8e6f-ae5a4046fbca
4429,476,2024-02-01,Email,Resolved,a78c944e-17e3-4965-9354-6970ca80f6d3
4430,863,2024-01-07,Email,Resolved,2350006d-5aa0-4b87-90a1-be50723600c5
4431,336,2023-09-27,Call,Unresolved,7980aea2-0060-48fd-9697-0fa50d0df56c
4432,623,2024-03-18,Call,Resolved,cdf3dfd1-7f93-4a52-b844-914982783e6b
4433,1467,2024-04-08,Call,Resolved,049c9494-3e3b-4219-b273-21c32ef05da2
4434,1850,2023-07-30,Call,Unresolved,864dbbaa-cf4d-48b9-9097-2229a4e5f4d7
4435,659,2023-10-13,Visit,Resolved,07e9b981-3ab6-47fa-856b-705e01f5daa2
4436,1606,2023-12-02,Visit,Resolved,03910086-7483-4012-aa31-38c0452e3fb5
4437,1498,2023-07-27,Email,Resolved,041cb6ce-05c2-47c0-85b1-b0602da30876
4438,529,2024-05-20,Email,Resolved,0863ed2b-df15-443e-a84f-f402df56604e
4439,1613,2023-12-13,Call,Resolved,c100c5f5-147c-4b0f-9881-217994add529
4440,1730,2024-01-27,Visit,Resolved,9369e8d9-b654-4b36-bf09-5e743636c3e9
4441,697,2024-02-22,Call,Resolved,f2236e2f-fbd0-40b8-863e-ffae94f12dbe
4442,1102,2023-08-19,Visit,Resolved,47246a6a-43b2-4ae5-bcb4-6f25cba16754
4443,180,2023-12-31,Email,Unresolved,fe34e362-6332-430c-9210-687b2a50adb1
4444,993,2024-07-13,Visit,Unresolved,6b061ef6-2fbc-49b7-89dc-e228d9522625
4445,848,2023-10-21,Call,Resolved,e6733069-ec52-4bfd-a825-b767b2aa2166
4446,857,2024-03-27,Visit,Resolved,c545c1ca-9c28-4f1b-b734-2820789c1d05
4447,41,2024-05-12,Visit,Resolved,1208eac0-2408-44c2-8bf5-a67f26831694
4448,828,2023-09-25,Visit,Resolved,e225f003-6cdf-4fcb-83bb-42e6bd35cf00
4449,882,2023-10-17,Email,Unresolved,93c46f2f-bd62-4efd-8e64-0eafd04f8d2d
4450,1698,2024-01-16,Email,Resolved,e2da509f-5298-47f9-a3b7-e9784d6b6e18
4451,1737,2024-02-05,Visit,Unresolved,bb0b903a-c7bf-45aa-8454-0e8712a910a8
4452,1842,2023-07-21,Call,Unresolved,1321c74a-2821-4732-859c-c173c86f2b5a
4453,348,2024-07-12,Email,Resolved,5657268a-d449-4c40-b840-301f1e4e2f52
4454,852,2023-08-08,Email,Unresolved,b278e37a-4a7e-4e30-94da-0cc37d7a4187
4455,529,2023-12-21,Email,Unresolved,e18dc73d-fb33-4d19-86ff-1dee30faca79
4456,1844,2024-07-08,Call,Resolved,c8fb5a7b-5f43-4891-8c16-0d3cdc8cb047
4457,1113,2023-11-17,Visit,Resolved,405d8479-3e36-4732-9767-7da9129279d1
4458,1746,2024-06-14,Visit,Resolved,13b588a8-6a42-4eae-8a29-ef2a9e74ca3d
4459,398,2024-06-08,Visit,Resolved,06bbaf3d-6d7d-4c8e-9fac-7c4fe34843e8
4460,1773,2023-12-04,Email,Unresolved,b8601973-16bd-4836-b3e2-80784e3ea48b
4461,607,2023-10-18,Call,Unresolved,ccf3bc9d-5a26-4ca6-8c85-0f08ff07bf46
4462,55,2024-02-21,Email,Resolved,479b48cc-e283-4ffb-ae6d-c8644999a6ad
4463,176,2024-05-18,Visit,Unresolved,41de62c3-a97f-4912-b385-0b73d498f15c
4464,1523,2023-10-01,Visit,Resolved,c1a9804c-91f7-4d16-bf1d-5578dc8f028f
4465,1477,2024-05-04,Visit,Resolved,9ddd3227-aed7-4b8d-9241-5bbfb5015adc
4466,689,2024-06-10,Call,Resolved,fdea9743-121b-409e-a4f2-75c1391a7f9e
4467,1440,2023-09-27,Call,Resolved,98d0d687-0671-4c3c-9b1e-f6fbf6d14025
4468,833,2024-06-14,Call,Resolved,afb577ca-c5ba-4ef6-ae28-25209e8204e5
4469,773,2023-07-27,Visit,Unresolved,37285c22-4247-4bae-9835-e4e85f9349d1
4470,1918,2024-04-28,Email,Resolved,698a81c4-11a2-49a4-b1e2-0e4392ebd987
4471,1878,2023-11-28,Visit,Resolved,fa515905-8758-4b80-95e6-a18b2c672b69
4472,1084,2024-01-08,Call,Unresolved,5abf762f-9174-46a1-ae7c-bf7c7b48b94f
4473,1481,2023-12-02,Call,Unresolved,054aa428-eead-4eb0-8e9b-0942cd22fc77
4474,1017,2024-03-14,Call,Resolved,d726ebe9-5aca-4c35-b06d-fde2fe801715
